"conflictid_new"|"conflict_type"|"year"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"actor"|"theta"|"theta_sd"|"theta_upper"|"theta_low"
218|"inter"|1989|"India"|0|NA|0|1|"India"|-0.226940446634549|0.8550764352242|1.26088002084848|-2.01010465964684
218|"inter"|1990|"India"|0|NA|0|1|"India"|-0.116520132426763|0.829912306376338|1.31774784543908|-1.88434662948744
218|"inter"|1991|"India"|0|0|0|1|"India"|-0.193207796657738|0.823115193097454|1.17489420060178|-1.9532356860892
218|"inter"|1992|"India"|0|0|0|1|"India"|-0.181334733071117|0.843679634388835|1.22748650304955|-1.96912008144949
218|"inter"|1993|"India"|0|0|0|1|"India"|-0.276400252306736|0.874862632271752|1.19963540178507|-2.17215234512088
218|"inter"|1994|"India"|0|0|0|1|"India"|-0.187092532699381|0.830881196851658|1.23330074564035|-1.99781837860488
218|"inter"|1995|"India"|0|0|0|1|"India"|-0.113226147966879|0.829121059703192|1.26692604310609|-1.91773207818993
218|"inter"|1996|"India"|0|0|0|1|"India"|-0.0445126738960311|0.801316067373512|1.29881031596561|-1.76394386317854
218|"inter"|1997|"India"|0|0|0|1|"India"|-0.175736023446401|0.847796725797671|1.23860073313055|-2.05746000805367
218|"inter"|1998|"India"|0|0|0|1|"India"|0.0504498437701104|0.803033601896728|1.38459402043791|-1.70597040529139
218|"inter"|1999|"India"|0|0|0|1|"India"|0.0831272480010616|0.774603348277159|1.3816866092442|-1.6310441223543
