"conflictid_new"|"year"|"conflictid_old"|"actor"|"actorid"|"actorid_new"|"actor_type"|"incomp"|"region"|"gwnoloc"|"gwnoloc2"|"gwnoloc3"|"gwnoloc4"|"conflictyear"|"interm"|"postc"|"state_prev"|"ai_prev"|"hrw_prev"|"form"|"country"|"conflict_type"|"conflict_name"|"actor_country"|"conflict_country"
401|2011|206|"Russia (Soviet Union)"|365|57|1|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"|"Russia (Soviet Union)"|"Russian Federation"|"Russian Federation"
401|2011|206|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"|"Russia (Soviet Union)"|"Russian Federation"|"Russian Federation"
401|2012|206|"Russia (Soviet Union)"|365|57|1|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"|"Russia (Soviet Union)"|"Russian Federation"|"Russian Federation"
401|2012|206|"Chechen Republic of Ichkeria"|1195|352|3|1|1|365|0|0|0|0|0|1|0|0|0|"-99"|"Russia (Soviet Union)"|"intra"|"Russia (Soviet Union)"|"Russian Federation"|"Russian Federation"
402|1994|207|"Yemen"|678|123|1|1|2|678|0|0|0|1|0|0|0|0|NA|"-99"|"Yemen"|"intra"|"Yemen"|"Yemen, Rep."|"Yemen, Rep."
402|1994|207|"Democratic Republic of Yemen"|1196|353|3|1|2|678|0|0|0|1|0|0|0|0|NA|"-99"|"Yemen"|"intra"|"Yemen"|"Yemen, Rep."|"Yemen, Rep."
402|1995|207|"Yemen"|678|123|1|1|2|678|0|0|0|0|0|1|0|0|NA|"-99"|"Yemen"|"intra"|"Yemen"|"Yemen, Rep."|"Yemen, Rep."
402|1995|207|"Democratic Republic of Yemen"|1196|353|3|1|2|678|0|0|0|0|0|1|0|0|NA|"-99"|"Yemen"|"intra"|"Yemen"|"Yemen, Rep."|"Yemen, Rep."
402|1996|207|"Yemen"|678|123|1|1|2|678|0|0|0|0|0|1|0|0|0|"-99"|"Yemen"|"intra"|"Yemen"|"Yemen, Rep."|"Yemen, Rep."
402|1996|207|"Democratic Republic of Yemen"|1196|353|3|1|2|678|0|0|0|0|0|1|0|0|0|"-99"|"Yemen"|"intra"|"Yemen"|"Yemen, Rep."|"Yemen, Rep."
402|1997|207|"Democratic Republic of Yemen"|1196|353|3|1|2|678|0|0|0|0|0|1|0|0|NA|"-99"|"Yemen"|"intra"|"Yemen"|"Yemen, Rep."|"Yemen, Rep."
402|1997|207|"Yemen"|678|123|1|1|2|678|0|0|0|0|0|1|0|0|NA|"-99"|"Yemen"|"intra"|"Yemen"|"Yemen, Rep."|"Yemen, Rep."
402|1998|207|"Yemen"|678|123|1|1|2|678|0|0|0|0|0|1|0|0|NA|"-99"|"Yemen"|"intra"|"Yemen"|"Yemen, Rep."|"Yemen, Rep."
402|1998|207|"Democratic Republic of Yemen"|1196|353|3|1|2|678|0|0|0|0|0|1|0|0|NA|"-99"|"Yemen"|"intra"|"Yemen"|"Yemen, Rep."|"Yemen, Rep."
402|1999|207|"Yemen"|678|123|1|1|2|678|0|0|0|0|0|1|0|0|0|"-99"|"Yemen"|"intra"|"Yemen"|"Yemen, Rep."|"Yemen, Rep."
402|1999|207|"Democratic Republic of Yemen"|1196|353|3|1|2|678|0|0|0|0|0|1|0|0|0|"-99"|"Yemen"|"intra"|"Yemen"|"Yemen, Rep."|"Yemen, Rep."
403|1995|208|"Ecuador"|130|20|1|1|5|130|135|0|0|1|0|0|0|0|0|"-99"|"Ecuador, Peru"|"inter"|"Ecuador, Peru"|"Ecuador"|"Peru"
403|1995|208|"Peru"|135|21|1|1|5|130|135|0|0|1|0|0|0|1|0|"7"|"Ecuador, Peru"|"inter"|"Ecuador, Peru"|"Peru"|"Peru"
403|1996|208|"Ecuador"|130|20|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"|"Ecuador, Peru"|"Ecuador"|"Peru"
403|1996|208|"Peru"|135|21|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"|"Ecuador, Peru"|"Peru"|"Peru"
403|1997|208|"Ecuador"|130|20|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"|"Ecuador, Peru"|"Ecuador"|"Peru"
403|1997|208|"Peru"|135|21|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"|"Ecuador, Peru"|"Peru"|"Peru"
403|1998|208|"Ecuador"|130|20|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"|"Ecuador, Peru"|"Ecuador"|"Peru"
403|1998|208|"Peru"|135|21|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"|"Ecuador, Peru"|"Peru"|"Peru"
403|1999|208|"Ecuador"|130|20|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"|"Ecuador, Peru"|"Ecuador"|"Peru"
403|1999|208|"Peru"|135|21|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"|"Ecuador, Peru"|"Peru"|"Peru"
403|2000|208|"Ecuador"|130|20|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"|"Ecuador, Peru"|"Ecuador"|"Peru"
403|2000|208|"Peru"|135|21|1|1|5|130|135|0|0|0|0|1|0|0|0|"-99"|"Ecuador, Peru"|"inter"|"Ecuador, Peru"|"Peru"|"Peru"
404|1990|209|"Pakistan"|770|142|1|1|3|770|0|0|0|1|0|0|0|0|NA|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1990|209|"MQM"|1197|354|3|2|3|770|0|0|0|1|0|0|0|0|NA|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1991|209|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1991|209|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1992|209|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1992|209|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1993|209|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1993|209|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1994|209|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|1|0|"7"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1994|209|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1995|209|"Pakistan"|770|142|1|1|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1995|209|"MQM"|1197|354|3|2|3|770|0|0|0|1|0|0|1|0|0|"1"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1996|209|"Pakistan"|770|142|1|1|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1996|209|"MQM"|1197|354|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1997|209|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1997|209|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1998|209|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1998|209|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1999|209|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|1999|209|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2000|209|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2000|209|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2001|209|"Pakistan"|770|142|1|1|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2001|209|"MQM"|1197|354|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2007|209|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2007|209|"Pakistan"|770|142|1|1|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2007|209|"TNSM"|1198|355|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2008|209|"Pakistan"|770|142|1|1|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2008|209|"TNSM"|1198|355|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2008|209|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2009|209|"Pakistan"|770|142|1|1|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2009|209|"TNSM"|1198|355|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2009|209|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2009|209|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2010|209|"Pakistan"|770|142|1|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2010|209|"TNSM"|1198|355|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2010|209|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2010|209|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2011|209|"Pakistan"|770|142|1|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2011|209|"TNSM"|1198|355|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2011|209|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2011|209|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|0|1|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2012|209|"Pakistan"|770|142|1|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2012|209|"TNSM"|1198|355|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2012|209|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2012|209|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2012|209|"TTP - TA"|1986|1101|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2013|209|"Pakistan"|770|142|1|2|3|770|0|0|0|1|0|0|0|NA|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2013|209|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|NA|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2013|209|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|1|0|0|0|NA|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2013|209|"TTP - TA"|1986|1101|3|2|3|770|0|0|0|0|0|1|0|NA|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2014|209|"Pakistan"|770|142|1|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2014|209|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2014|209|"IMU"|1202|359|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2014|209|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2014|209|"TTP - TA"|1986|1101|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2014|209|"Jamaat-ul-Ahrar"|5928|5928|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2015|209|"Pakistan"|770|142|1|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2015|209|"TTP"|1199|356|3|2|3|770|0|0|0|1|0|0|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2015|209|"IMU"|1202|359|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2015|209|"Lashkar-e-Islam"|1244|399|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2015|209|"TTP - TA"|1986|1101|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
404|2015|209|"Jamaat-ul-Ahrar"|5928|5928|3|2|3|770|0|0|0|0|0|1|0|0|0|"-99"|"Pakistan"|"intra"|"Pakistan"|"Pakistan"|"Pakistan"
405|1996|210|"Cameroon"|471|83|1|1|4|471|475|0|0|1|0|0|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"|"Cameroon, Nigeria"|"Cameroon"|"Cameroon"
405|1996|210|"Nigeria"|475|84|1|1|4|471|475|0|0|1|0|0|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"|"Cameroon, Nigeria"|"Nigeria"|"Cameroon"
405|1997|210|"Cameroon"|471|83|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"|"Cameroon, Nigeria"|"Cameroon"|"Cameroon"
405|1997|210|"Nigeria"|475|84|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"|"Cameroon, Nigeria"|"Nigeria"|"Cameroon"
405|1998|210|"Cameroon"|471|83|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"|"Cameroon, Nigeria"|"Cameroon"|"Cameroon"
405|1998|210|"Nigeria"|475|84|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"|"Cameroon, Nigeria"|"Nigeria"|"Cameroon"
405|1999|210|"Cameroon"|471|83|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"|"Cameroon, Nigeria"|"Cameroon"|"Cameroon"
405|1999|210|"Nigeria"|475|84|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"|"Cameroon, Nigeria"|"Nigeria"|"Cameroon"
405|2000|210|"Cameroon"|471|83|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"|"Cameroon, Nigeria"|"Cameroon"|"Cameroon"
405|2000|210|"Nigeria"|475|84|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"|"Cameroon, Nigeria"|"Nigeria"|"Cameroon"
405|2001|210|"Cameroon"|471|83|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"|"Cameroon, Nigeria"|"Cameroon"|"Cameroon"
405|2001|210|"Nigeria"|475|84|1|1|4|471|475|0|0|0|0|1|0|0|0|"-99"|"Cameroon, Nigeria"|"inter"|"Cameroon, Nigeria"|"Nigeria"|"Cameroon"
406|1995|212|"Niger"|436|75|1|1|4|436|0|0|0|1|0|0|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|1995|212|"FDR"|1395|543|3|1|4|436|0|0|0|1|0|0|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|1996|212|"Niger"|436|75|1|1|4|436|0|0|0|0|1|0|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|1996|212|"FDR"|1395|543|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|1997|212|"Niger"|436|75|1|1|4|436|0|0|0|0|0|0|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|1997|212|"FDR"|1395|543|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|1997|212|"FARS"|1396|3989|3|1|4|436|0|0|0|0|0|0|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|1998|212|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|1998|212|"FDR"|1395|543|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|1998|212|"FARS"|1396|3989|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|1999|212|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|1999|212|"FDR"|1395|543|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|1999|212|"FARS"|1396|3989|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|2000|212|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|2000|212|"FDR"|1395|543|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|2000|212|"FARS"|1396|3989|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|2001|212|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|2001|212|"FARS"|1396|3989|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|2002|212|"Niger"|436|75|1|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
406|2002|212|"FARS"|1396|3989|3|1|4|436|0|0|0|0|0|1|0|0|NA|"-99"|"Niger"|"intra"|"Niger"|"Niger"|"Niger"
407|1997|213|"Comoros"|581|107|1|1|4|581|0|0|0|1|0|0|0|0|NA|"-99"|"Comoros"|"intra"|"Comoros"|"Comoros"|"Comoros"
407|1997|213|"MPA/Republic of Anjouan"|1397|544|3|1|4|581|0|0|0|1|0|0|0|0|NA|"-99"|"Comoros"|"intra"|"Comoros"|"Comoros"|"Comoros"
407|1998|213|"Comoros"|581|107|1|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"|"Comoros"|"Comoros"|"Comoros"
407|1998|213|"MPA/Republic of Anjouan"|1397|544|3|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"|"Comoros"|"Comoros"|"Comoros"
407|1999|213|"Comoros"|581|107|1|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"|"Comoros"|"Comoros"|"Comoros"
407|1999|213|"MPA/Republic of Anjouan"|1397|544|3|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"|"Comoros"|"Comoros"|"Comoros"
407|2000|213|"Comoros"|581|107|1|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"|"Comoros"|"Comoros"|"Comoros"
407|2000|213|"MPA/Republic of Anjouan"|1397|544|3|1|4|581|0|0|0|0|0|1|1|NA|NA|"1"|"Comoros"|"intra"|"Comoros"|"Comoros"|"Comoros"
407|2001|213|"Comoros"|581|107|1|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"|"Comoros"|"Comoros"|"Comoros"
407|2001|213|"MPA/Republic of Anjouan"|1397|544|3|1|4|581|0|0|0|0|0|1|0|NA|NA|"-99"|"Comoros"|"intra"|"Comoros"|"Comoros"|"Comoros"
407|2002|213|"Comoros"|581|107|1|1|4|581|0|0|0|0|0|1|0|0|NA|"-99"|"Comoros"|"intra"|"Comoros"|"Comoros"|"Comoros"
407|2002|213|"MPA/Republic of Anjouan"|1397|544|3|1|4|581|0|0|0|0|0|1|0|0|NA|"-99"|"Comoros"|"intra"|"Comoros"|"Comoros"|"Comoros"
408|1993|214|"Ninjas"|1399|546|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1993|214|"Congo"|484|88|1|2|4|484|0|0|0|1|0|0|1|0|0|"1"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1994|214|"Ninjas"|1399|546|3|2|4|484|0|0|0|0|0|0|0|0|0|"-99"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1994|214|"Congo"|484|88|1|2|4|484|0|0|0|0|0|0|1|0|0|"1"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1995|214|"Congo"|484|88|1|2|4|484|0|0|0|0|1|0|1|0|0|"1"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1996|214|"Congo"|484|88|1|2|4|484|0|0|0|0|1|0|0|0|0|"-99"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1997|214|"Congo"|484|88|1|2|4|484|0|0|0|1|0|0|0|1|0|"1"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1997|214|"Cobras"|1398|545|3|2|4|484|0|0|0|1|0|0|0|1|0|"1"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1997|214|"Ninjas"|1399|546|3|2|4|484|0|0|0|0|1|0|0|0|0|"-99"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1997|214|"Cocoyes"|1400|547|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1998|214|"Ninjas"|1399|546|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1998|214|"Congo"|484|88|1|2|4|484|0|0|0|1|0|0|1|2|0|"1"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1998|214|"Cocoyes"|1400|547|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1998|214|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1999|214|"Congo"|484|88|1|2|4|484|0|0|0|1|0|0|3|0|0|"1"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1999|214|"Ninjas"|1399|546|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1999|214|"Cocoyes"|1400|547|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|1999|214|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|1|0|0|0|0|0|"-99"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|2000|214|"Ntsiloulous"|1401|548|3|2|4|484|0|0|0|0|1|0|0|0|0|"-99"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
408|2000|214|"Congo"|484|88|1|2|4|484|0|0|0|0|1|0|1|0|0|"1"|"Congo"|"intra"|"Congo"|"Congo, Rep."|"Congo, Rep."
