"year"|"conflictid_new"|"actor"|"conflict_type"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"theta_static"|"theta_sd_static"|"theta_upper_static"|"theta_low_static"|"theta_dynamic"|"theta_sd_dynamic"|"theta_upper_dynamic"|"theta_low_dynamic"|"max_prev"|"lag_ai_prev"|"lag_hrw_prev"|"lag_state_prev"|"lag_max_prev"|"lag_theta_static"|"lag_theta_sd_static"|"lag_theta_dynamic"|"lag_theta_sd_dynamic"
2007|209|"Government"|"intra"|"Philippines"|0|0|0|1|-0.421724450402366|0.78695729291691|0.951774359454348|-2.07536651851423|0.380798317552645|0.37122301714207|1.06746299522548|-0.382651563556461|0|0|0|0|0|-0.438800518914358|0.77995529174602|0.0862561305444116|0.399573669202204
2008|209|"Government"|"intra"|"Philippines"|0|0|0|1|-0.425937130853091|0.783469057001398|0.909282477707628|-2.12319419977796|0.0292165191666729|0.446809743644815|0.837768084463779|-0.937360889359536|0|0|0|0|0|-0.421724450402366|0.78695729291691|0.380798317552645|0.37122301714207
2009|209|"Government"|"intra"|"Philippines"|0|0|0|1|-0.418036623879658|0.790415121190237|0.936682966184077|-2.1792956604526|0.527040745222543|0.406092221645365|1.27099517316681|-0.35114328518325|0|0|0|0|0|-0.425937130853091|0.783469057001398|0.0292165191666729|0.446809743644815
2010|209|"Government"|"intra"|"Philippines"|0|0|0|1|-0.417493774339396|0.769625966121569|0.895987868907462|-2.09128722693811|0.865779984014479|0.386012125531757|1.57490295869461|0.0687807125678839|0|0|0|0|0|-0.418036623879658|0.790415121190237|0.527040745222543|0.406092221645365
2011|209|"Government"|"intra"|"Philippines"|0|0|0|1|-0.409387893264159|0.776564948732068|0.934547762927168|-2.01275208084853|0.103531938175072|0.756302651936151|1.39159660581296|-1.52571703190746|0|0|0|0|0|-0.417493774339396|0.769625966121569|0.865779984014479|0.386012125531757
2012|209|"Government"|"intra"|"Philippines"|0|0|0|1|-0.440724658999164|0.798827728232519|0.933551274573741|-2.18279140224821|0.0986981110551308|0.771859792395903|1.37426764770393|-1.61863091839004|0|0|0|0|0|-0.409387893264159|0.776564948732068|0.103531938175072|0.756302651936151
2013|209|"Government"|"intra"|"Philippines"|0|0|0|1|-0.361720131555888|0.823136626925773|1.07930954693145|-2.13619444045894|0.150812176992592|0.791144481880575|1.49423476104163|-1.58881712638431|0|0|0|0|0|-0.440724658999164|0.798827728232519|0.0986981110551308|0.771859792395903
2014|209|"Government"|"intra"|"Philippines"|0|0|0|1|-0.40972295031081|0.768172985350786|0.913508770955874|-2.0540166036889|0.0812706677977608|0.768842340402728|1.40989523164355|-1.67396634510886|0|0|0|0|0|-0.361720131555888|0.823136626925773|0.150812176992592|0.791144481880575
2015|209|"Government"|"intra"|"Philippines"|0|0|0|1|-0.422960480239335|0.794636248790925|0.925264007121351|-2.13778313970985|0.00896264361279002|0.784851463447396|1.30027596158632|-1.72224542870799|0|0|0|0|0|-0.40972295031081|0.768172985350786|0.0812706677977608|0.768842340402728
1989|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.419657626743665|0.789887199122443|0.945259949653008|-2.08312138039815|-0.282497563555654|0.830948450126494|1.18645606384959|-1.96887890063601|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.436304269179239|0.780763238587326|0.895150648394674|-2.11893185589145|-0.0140732260711745|0.766332605692868|1.27106034341233|-1.7117739085082|0|0|0|0|0|-0.419657626743665|0.789887199122443|-0.282497563555654|0.830948450126494
1991|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.435049173762194|0.785593550593853|0.897776643013323|-2.09886759366108|0.0517956408498361|0.773761278647268|1.36563412098408|-1.65356841551343|0|0|0|0|0|-0.436304269179239|0.780763238587326|-0.0140732260711745|0.766332605692868
1992|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.412194204463635|0.764372032043051|0.913877138026132|-2.07401132949716|0.110820330244868|0.729171006539123|1.37719498707627|-1.49553753076593|0|0|0|0|0|-0.435049173762194|0.785593550593853|0.0517956408498361|0.773761278647268
1993|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.417598167283758|0.781802200530902|0.927556610845369|-2.05917434361717|0.167453738199869|0.749668653778894|1.40957849043706|-1.46644212446362|0|0|0|0|0|-0.412194204463635|0.764372032043051|0.110820330244868|0.729171006539123
1994|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.369449787800074|0.770362758894166|0.998278917527646|-1.94486222892549|0.134928720001008|0.794720125774652|1.51110972950948|-1.5791773214704|0|0|0|0|0|-0.417598167283758|0.781802200530902|0.167453738199869|0.749668653778894
1995|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.381697466175762|0.822574076775671|1.05102226152458|-2.07078850716774|0.0695892494961363|0.782681400469836|1.441114648022|-1.5662167900686|0|0|0|0|0|-0.369449787800074|0.770362758894166|0.134928720001008|0.794720125774652
1997|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.374381989202052|0.796289541493576|1.03290052246398|-2.10821091501568|-0.240225577834592|0.845922533882979|1.24578561704375|-2.05790164941246|0|0|NA|0|0|-0.268856200816084|0.822399124677155|-0.0195306028913808|0.816451778066276
1999|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.385873071530626|0.811173525650331|1.03272962474121|-2.07105401288445|-0.262025414305602|0.86925151093753|1.27716042707601|-2.07888423224495|0|0|NA|0|0|-0.289823416979658|0.828100820230834|0.0951906715170452|0.784197539975039
2000|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.37400587063564|0.804984007472364|1.03585110386027|-2.08567288140873|0.020778075435529|0.773249810223378|1.35493525984439|-1.69977434075548|0|0|0|0|0|-0.385873071530626|0.811173525650331|-0.262025414305602|0.86925151093753
2001|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.355534081503202|0.794750719577341|1.00780356793338|-2.05724036238825|0.0908839180206642|0.789781825186|1.43211127031388|-1.6169131624107|0|0|0|0|0|-0.37400587063564|0.804984007472364|0.020778075435529|0.773249810223378
2002|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.377965577213214|0.801248346946986|0.997742815488911|-2.07824468613546|0.140339329781996|0.761356377542038|1.46526429173606|-1.46133301037961|0|0|0|0|0|-0.355534081503202|0.794750719577341|0.0908839180206642|0.789781825186
2003|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.371499905394712|0.81720033373324|1.05707122374518|-2.03509281131043|0.237227829402826|0.764661895578409|1.55153159694617|-1.40803386840864|0|0|0|0|0|-0.377965577213214|0.801248346946986|0.140339329781996|0.761356377542038
2004|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.34997557062872|0.775058223837777|1.00328957695952|-2.02276045015752|0.125983882725493|0.77550993171695|1.46720663123917|-1.55754773643969|0|0|0|0|0|-0.371499905394712|0.81720033373324|0.237227829402826|0.764661895578409
2005|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.355947478356816|0.796421283277039|1.08246435537882|-2.05888329447058|0.0822517260569127|0.774786915710895|1.42277457763387|-1.62169239352419|0|0|0|0|0|-0.34997557062872|0.775058223837777|0.125983882725493|0.77550993171695
2006|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.408460659111477|0.761942651128934|0.891211763320654|-2.02066467214723|0.200591678261665|0.742175565465366|1.46015978724394|-1.44865658506835|0|0|0|0|0|-0.355947478356816|0.796421283277039|0.0822517260569127|0.774786915710895
2007|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.440072945289677|0.829654688881691|1.01880803520691|-2.22197844728333|0.167592165014851|0.736230476398599|1.37384014519707|-1.46720260524509|0|0|0|0|0|-0.408460659111477|0.761942651128934|0.200591678261665|0.742175565465366
2008|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.401010906474476|0.763724979151158|0.917662059285271|-2.00053159939788|0.182990631117161|0.724829649568432|1.4362506232132|-1.40325552839031|0|0|0|0|0|-0.440072945289677|0.829654688881691|0.167592165014851|0.736230476398599
2009|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.424716912606471|0.784362669317037|0.955454470502039|-2.06606274387187|0.235382961320574|0.709556193377828|1.44528118315642|-1.3160455673351|0|0|0|0|0|-0.401010906474476|0.763724979151158|0.182990631117161|0.724829649568432
2010|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.420052847539332|0.793969663322375|0.944052936873439|-2.10404332544101|0.190292705921844|0.718586898456777|1.40271905528836|-1.36878992458832|0|0|0|0|0|-0.424716912606471|0.784362669317037|0.235382961320574|0.709556193377828
2011|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.435520202635226|0.796610226803888|0.93991506476523|-2.15113747749001|0.101749971829542|0.747730733239811|1.37902560901308|-1.55295794601267|0|0|0|0|0|-0.420052847539332|0.793969663322375|0.190292705921844|0.718586898456777
2012|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.41673456152422|0.786473308262441|0.91771752074841|-2.12577209867604|0.119244862157239|0.744712433546832|1.36508198900344|-1.52493761200233|0|0|0|0|0|-0.435520202635226|0.796610226803888|0.101749971829542|0.747730733239811
2013|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.359878096231399|0.820595127956584|1.0773427917457|-2.09891661662287|0.146366987831991|0.786588132716734|1.51300196645051|-1.49307328549704|0|0|0|0|0|-0.41673456152422|0.786473308262441|0.119244862157239|0.744712433546832
2014|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.421661268818125|0.75898056064106|0.895613153183537|-2.04724136700782|0.0977134182568043|0.757882616190663|1.37116999589801|-1.55683078491718|0|0|0|0|0|-0.359878096231399|0.820595127956584|0.146366987831991|0.786588132716734
2015|209|"Rebels"|"intra"|"Philippines"|0|0|0|3|-0.418247243865933|0.767315102628539|0.901148369826385|-2.03908090280492|0.0134849643212337|0.783115262308571|1.35268131638402|-1.69243401810556|0|0|0|0|0|-0.421661268818125|0.75898056064106|0.0977134182568043|0.757882616190663
1989|218|"India"|"inter"|"India"|0|0|0|1|-0.375776691952678|0.793802319471459|1.04601027814883|-2.02026163745182|-0.252811995662307|0.866806035714287|1.26214368973613|-2.10503907816168|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|218|"India"|"inter"|"India"|0|0|0|1|-0.359961149755321|0.794051341851178|1.01573218532346|-2.08015535363041|0.0202910361353656|0.798079673977688|1.38163613409759|-1.6987104077633|0|0|0|0|0|-0.375776691952678|0.793802319471459|-0.252811995662307|0.866806035714287
1991|218|"India"|"inter"|"India"|0|0|0|1|-0.410940578690054|0.771850568324673|0.895820295436881|-2.09597028558005|0.0570392781187|0.764337685868006|1.36631945240467|-1.58926371468242|0|0|0|0|0|-0.359961149755321|0.794051341851178|0.0202910361353656|0.798079673977688
1992|218|"India"|"inter"|"India"|0|0|0|1|-0.422051836808595|0.776461130124647|0.916712546854458|-2.05654635087468|0.0939449469628799|0.750030419933464|1.37707812719395|-1.51235516426766|0|0|0|0|0|-0.410940578690054|0.771850568324673|0.0570392781187|0.764337685868006
1996|218|"India"|"inter"|"India"|0|0|0|1|-0.423600169395114|0.782121586632092|0.898757259166825|-2.06619980230765|-0.288656711885526|0.822613276328937|1.14634916863127|-2.01217378325791|0|0|0|0|0|-0.319002374920471|0.834421530850021|-0.114739123874808|0.805436894785483
1997|218|"India"|"inter"|"India"|0|0|0|1|-0.412949948171131|0.747445657387923|0.896276694680608|-2.06606724764157|-0.0248271611771442|0.765967770120214|1.27010515044303|-1.70497577722861|0|0|0|0|0|-0.423600169395114|0.782121586632092|-0.288656711885526|0.822613276328937
1998|218|"India"|"inter"|"India"|0|0|0|1|-0.420293868833114|0.776073409918141|0.921158141904787|-2.08105096161146|0.0541518285586968|0.758122459588253|1.34600305622497|-1.64919317523967|0|0|0|0|0|-0.412949948171131|0.747445657387923|-0.0248271611771442|0.765967770120214
1999|218|"India"|"inter"|"India"|0|0|0|1|-0.415354830651256|0.784177652793681|0.922372159254129|-2.12014100480556|0.091624763926137|0.740233427424611|1.32238320362458|-1.55828996873231|0|0|0|0|0|-0.420293868833114|0.776073409918141|0.0541518285586968|0.758122459588253
2000|218|"India"|"inter"|"India"|0|0|0|1|-0.422096886109757|0.797374658788335|0.935457421833541|-2.1291866692294|0.180915230850628|0.729122451874424|1.38740204171509|-1.43717994739896|0|0|0|0|0|-0.415354830651256|0.784177652793681|0.091624763926137|0.740233427424611
2001|218|"India"|"inter"|"India"|0|0|0|1|-0.415618609034037|0.768131692622538|0.911480171161437|-2.10802546842484|0.0894931008673967|0.744020503875852|1.35881968198257|-1.5435218185841|0|0|0|0|0|-0.422096886109757|0.797374658788335|0.180915230850628|0.729122451874424
2002|218|"India"|"inter"|"India"|0|0|0|1|-0.414329465768756|0.773772531741568|0.934363624888654|-2.10927952787012|0.0430300500911578|0.744717990206255|1.31717074446294|-1.59379914129077|0|0|0|0|0|-0.415618609034037|0.768131692622538|0.0894931008673967|0.744020503875852
2003|218|"India"|"inter"|"India"|0|0|0|1|-0.396282668926125|0.821027924534672|1.03491927948996|-2.20240043052288|0.265915591601444|0.748591720025803|1.55495606540768|-1.33731605334189|0|0|0|0|0|-0.414329465768756|0.773772531741568|0.0430300500911578|0.744717990206255
2014|218|"India"|"inter"|"India"|0|0|0|1|-0.419508925971823|0.768653921270171|0.909815659292883|-2.0486435834142|-0.286789323385481|0.834563905201634|1.19041358230342|-2.11852523410576|0|NA|NA|NA|NA|NA|NA|NA|NA
2015|218|"India"|"inter"|"India"|0|0|0|1|-0.409928244479767|0.784161311526137|0.916667614919749|-2.11282640662551|-0.0356151579902978|0.78981027611053|1.3135917112296|-1.76799299149512|0|0|0|0|0|-0.419508925971823|0.768653921270171|-0.286789323385481|0.834563905201634
1989|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.381995062563056|0.829533098849411|1.06440487798665|-2.09043268525687|-0.254153554601794|0.856762199153354|1.26129260567356|-1.990972857025|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.381388971472045|0.802206318800237|1.0166041946664|-2.12006930032642|0.0127326949641357|0.776166463352555|1.37177588968552|-1.64612468850209|0|0|0|0|0|-0.381995062563056|0.829533098849411|-0.254153554601794|0.856762199153354
1991|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.420225571739629|0.775901352220165|0.928748551713224|-2.13433989663014|0.0616745814441983|0.738689344448082|1.30380481837503|-1.54976237043709|0|0|0|0|0|-0.381388971472045|0.802206318800237|0.0127326949641357|0.776166463352555
1992|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.4281735984025|0.776636217600038|0.954152091480094|-2.10535072471044|0.0934093976355951|0.734356399336936|1.35331773178176|-1.47833710239148|0|0|0|0|0|-0.420225571739629|0.775901352220165|0.0616745814441983|0.738689344448082
1996|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.427781632391434|0.79983264677808|0.94528231630629|-2.17210191412809|-0.282638513776582|0.828827211729036|1.14260488470985|-2.07698961009263|0|0|0|0|0|-0.304587261169683|0.787051045591763|-0.10448634774534|0.811576629998095
1997|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.410543752963226|0.76207505316769|0.925559888541946|-2.04661999252029|-0.028206092784344|0.757755727573294|1.25836938626174|-1.68511045431539|0|0|0|0|0|-0.427781632391434|0.79983264677808|-0.282638513776582|0.828827211729036
1998|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.411307414116033|0.773519650836734|0.920333832032801|-2.05214339299363|0.0658574931611259|0.759843935583653|1.35969921952733|-1.59451988555684|0|0|0|0|0|-0.410543752963226|0.76207505316769|-0.028206092784344|0.757755727573294
1999|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.433460959010999|0.782693461081365|0.898232513646044|-2.15007257426189|0.10303098611036|0.735214966097508|1.3600442961994|-1.49262072388785|0|0|0|0|0|-0.411307414116033|0.773519650836734|0.0658574931611259|0.759843935583653
2000|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.402067802773076|0.76245831556458|0.923514600681902|-2.01051365028771|0.183765242845963|0.716470730683098|1.38523953017496|-1.3906313165653|0|0|0|0|0|-0.433460959010999|0.782693461081365|0.10303098611036|0.735214966097508
2001|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.421651138839473|0.786936457937642|0.929977158317166|-2.11590686859728|0.0877425415116141|0.762684223362685|1.3500085646831|-1.59155412744954|0|0|0|0|0|-0.402067802773076|0.76245831556458|0.183765242845963|0.716470730683098
2002|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.419186018421086|0.781863282949119|0.939652745227764|-2.09732084559965|0.050661334862041|0.74823717404486|1.30571100789534|-1.59537943016917|0|0|0|0|0|-0.421651138839473|0.786936457937642|0.0877425415116141|0.762684223362685
2003|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.357386418332773|0.791755512652621|1.0171687354958|-2.03256472008985|0.281339083045487|0.750098333924904|1.55886165267191|-1.3537976761779|0|0|0|0|0|-0.419186018421086|0.781863282949119|0.050661334862041|0.74823717404486
2014|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.421739613941774|0.776533461309928|0.91734054450994|-2.08418742697927|-0.297820448522971|0.837025570758471|1.16080619529939|-2.12418488071985|0|NA|NA|NA|NA|NA|NA|NA|NA
2015|218|"Pakistan"|"inter"|"India"|0|0|0|1|-0.416213574084288|0.79861662618779|0.959904381068968|-2.12167530803267|-0.0406478048522683|0.777873553854753|1.27671168789663|-1.68380770003776|0|0|0|0|0|-0.421739613941774|0.776533461309928|-0.297820448522971|0.837025570758471
1989|220|"Government"|"intra"|"Paraguay"|0|0|0|1|-0.368097719835484|0.796658915138755|1.04760199174045|-2.01240033284347|-0.261331362775249|0.865407971562262|1.26867036393701|-2.03368320201416|0|NA|NA|NA|NA|NA|NA|NA|NA
1989|220|"Rebels"|"intra"|"Paraguay"|0|0|0|3|-0.380683194673132|0.805323766170056|1.0402675316809|-2.07268586682775|-0.254766095220452|0.862552178804658|1.2463419810332|-2.03718538737801|0|NA|NA|NA|NA|NA|NA|NA|NA
1989|221|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.408089640600974|0.789087551537557|0.903044347613698|-2.08824499953662|-0.28752923932302|0.817310212657095|1.13352425247062|-1.99223840659647|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|221|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.426089507075525|0.808549028529679|0.966596934489558|-2.18142428092115|-0.0291997812033597|0.767532754239516|1.28743027748557|-1.70165730443301|0|0|0|0|0|-0.408089640600974|0.789087551537557|-0.28752923932302|0.817310212657095
1991|221|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.423754312555411|0.779079713734186|0.919359378283145|-2.15440349337395|0.0656400106244137|0.745665802149497|1.29518852662464|-1.57917424760042|0|0|0|0|0|-0.426089507075525|0.808549028529679|-0.0291997812033597|0.767532754239516
1992|221|"Government"|"intra"|"Myanmar"|1|0|0|1|0.659991338469667|0.529832228685986|1.58702762873366|-0.47374391366922|1.05258844577821|0.502276510157941|1.93659741253128|-0.0340634014463906|1|0|0|0|0|-0.423754312555411|0.779079713734186|0.0656400106244137|0.745665802149497
1995|221|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.412464680847765|0.796551315554439|0.936363421387433|-2.10526102926495|-0.298835740847439|0.843975852967742|1.18540665655849|-2.10433528622883|0|0|0|0|0|-0.309342120418948|0.77874190401715|-0.187510802057729|0.833317166966691
1997|221|"Government"|"intra"|"Myanmar"|0|0|0|1|-0.407937840057315|0.768330119645151|0.90305169191716|-2.0891360281207|-0.293593930853644|0.862694188661268|1.18142774131016|-2.12286881292994|0|0|0|0|0|-0.326829809402841|0.827525741126178|-0.0406403127216704|0.794512822376028
1998|221|"Government"|"intra"|"Myanmar"|1|0|1|1|1.06791433032308|0.40541612027675|1.84285476270326|0.204021164433246|1.41416182580683|0.410891465230352|2.1962961778218|0.559532390243121|1|0|0|0|0|-0.407937840057315|0.768330119645151|-0.293593930853644|0.862694188661268
2000|221|"Government"|"intra"|"Myanmar"|0|0|1|1|0.533501329309206|0.528310561572766|1.44556980701518|-0.653295465115385|0.808599602421344|0.551714543662635|1.7477935653288|-0.385306285090585|1|0|0|1|1|0.777362701447337|0.50895555323751|1.07264496516845|0.460100744693338
2001|221|"Government"|"intra"|"Myanmar"|0|0|1|1|0.532291540621393|0.541393352995029|1.48128479306586|-0.671798301414275|0.899630106605174|0.542302723639867|1.85942967817306|-0.264626297653369|1|0|0|1|1|0.533501329309206|0.528310561572766|0.808599602421344|0.551714543662635
2002|221|"Government"|"intra"|"Myanmar"|0|0|1|1|0.528328073594736|0.515861507762781|1.41042284121394|-0.605180733605871|0.935997833090004|0.507441411705679|1.82522317217028|-0.183205941421855|1|0|0|1|1|0.532291540621393|0.541393352995029|0.899630106605174|0.542302723639867
2003|221|"Government"|"intra"|"Myanmar"|0|0|1|1|0.522032335800813|0.53812151272405|1.4542944676249|-0.63039322792847|0.948964793913646|0.526387958084068|1.86219345467034|-0.213549256485083|1|0|0|1|1|0.528328073594736|0.515861507762781|0.935997833090004|0.507441411705679
2005|221|"Government"|"intra"|"Myanmar"|0|0|1|1|0.523226475149073|0.540001040603337|1.45289232530029|-0.670238901170061|0.812094892661614|0.567293683542863|1.76704257678053|-0.473587766005249|1|0|0|1|1|0.781717410983809|0.503026254196595|1.0793544773583|0.465613654493376
2006|221|"Government"|"intra"|"Myanmar"|0|0|1|1|0.524801338653322|0.527123168795806|1.42941097179205|-0.624672604782125|0.896414276962413|0.520885803812775|1.7830962878731|-0.231127667349393|1|0|0|1|1|0.523226475149073|0.540001040603337|0.812094892661614|0.567293683542863
2007|221|"Government"|"intra"|"Myanmar"|0|0|1|1|0.524039223669582|0.533213261292434|1.4165771132516|-0.636916108499849|0.950106114427229|0.49149926969503|1.79689398952826|-0.094056481316512|1|0|0|1|1|0.524801338653322|0.527123168795806|0.896414276962413|0.520885803812775
2008|221|"Government"|"intra"|"Myanmar"|0|1|1|1|1.09789386487072|0.39771217725913|1.8551257908956|0.241176958122315|1.4892448582928|0.407975058770785|2.25956288477567|0.6565378575284|1|0|0|1|1|0.524039223669582|0.533213261292434|0.950106114427229|0.49149926969503
2009|221|"Government"|"intra"|"Myanmar"|0|0|1|1|0.510667543202909|0.539670731975823|1.45962029947652|-0.715678771545292|0.987151654341923|0.50603309191823|1.89249316658072|-0.0944642758943793|1|0|1|1|1|1.09789386487072|0.39771217725913|1.4892448582928|0.407975058770785
2010|221|"Government"|"intra"|"Myanmar"|0|0|2|1|0.694567837319182|0.546022120592248|1.63838722138414|-0.49206430800277|1.13163073793865|0.532225493551913|2.10198133384118|-0.0126106796972114|2|0|0|1|1|0.510667543202909|0.539670731975823|0.987151654341923|0.50603309191823
2011|221|"Government"|"intra"|"Myanmar"|0|0|3|1|0.765896462614846|0.571737753847822|1.78384229377151|-0.46851069407417|1.16454114665285|0.558489677800733|2.18294864752035|-0.0531801551352106|3|0|0|2|2|0.694567837319182|0.546022120592248|1.13163073793865|0.532225493551913
2013|221|"Government"|"intra"|"Myanmar"|0|0|1|1|0.52529216091587|0.539598298056636|1.46408885699689|-0.642906413675967|0.817925733366753|0.540507883108856|1.75990403620501|-0.416274384699254|1|0|0|3|3|1.0030235149786|0.551574469954423|1.29192903217826|0.532934920266667
1989|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.414845057038222|0.784895097085161|0.957662072088322|-2.14732918126924|-0.286259561366295|0.821938697122797|1.12558460419564|-2.01277929740399|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.409591675017861|0.799981124569343|0.973758969996296|-2.15698782589581|-0.041492590217666|0.779677238819926|1.27390788586943|-1.76723997621261|0|0|0|0|0|-0.414845057038222|0.784895097085161|-0.286259561366295|0.821938697122797
1991|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.444373677305551|0.799143344437326|0.916436145565069|-2.13398794920018|0.0482961198647616|0.77271540045953|1.34789978927873|-1.58594492942779|0|0|0|0|0|-0.409591675017861|0.799981124569343|-0.041492590217666|0.779677238819926
1992|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.41179914663488|0.799888682753697|0.961827024084345|-2.09347044186341|0.0992496647813842|0.738623585368988|1.35394066840726|-1.5113767520203|0|0|0|0|0|-0.444373677305551|0.799143344437326|0.0482961198647616|0.77271540045953
1995|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.408457948413512|0.771321726112236|0.9000347649256|-2.11056801418632|-0.283016204323418|0.799762290512149|1.14075719319027|-1.94730894143319|0|0|0|0|0|-0.324021986660281|0.811441739021081|-0.182618288867597|0.829965827816603
1997|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.403456081450689|0.760307747453666|0.921265124265894|-2.01324514953665|-0.29450463120096|0.81943485437495|1.1370198510342|-1.99529105623478|0|0|0|0|0|-0.328870813480015|0.818459455424577|-0.0203141203135062|0.785859917174946
1998|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.42687705801667|0.797109084148712|0.960382070081652|-2.15326814330577|-0.0245591396074392|0.781056175669192|1.30230459394138|-1.65039063327858|0|0|0|0|0|-0.403456081450689|0.760307747453666|-0.29450463120096|0.81943485437495
2000|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.412247732025949|0.787670751286899|0.934797460966627|-2.14254226397094|-0.305025544103432|0.842857210181645|1.14924324857055|-2.0498176569819|0|0|0|0|0|-0.320288327757046|0.803346307963118|0.0932696753070978|0.777711673722193
2001|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.43095419430099|0.786640667843861|0.962618824597292|-2.14933102159908|-0.0299456914009432|0.779590505234372|1.28724181898482|-1.72559446238155|0|0|0|0|0|-0.412247732025949|0.787670751286899|-0.305025544103432|0.842857210181645
2002|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.407916368053534|0.77760088805712|0.930586650663301|-2.06542138946297|0.0636448996487263|0.745064336374157|1.3224367275811|-1.6126298930865|0|0|0|0|0|-0.43095419430099|0.786640667843861|-0.0299456914009432|0.779590505234372
2003|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.41602157024258|0.76296107309629|0.895308890539619|-2.03654474553941|0.0946990827357209|0.743299402552013|1.32735260999183|-1.56378441328676|0|0|0|0|0|-0.407916368053534|0.77760088805712|0.0636448996487263|0.745064336374157
2005|221|"Rebels"|"intra"|"Myanmar"|0|0|1|3|0.517837878205373|0.525145018744462|1.44310807399951|-0.63081694767677|0.813179923143824|0.546635369021362|1.7545616027701|-0.398707336200819|1|0|0|1|1|0.772924887716016|0.520148112994038|1.08675056792265|0.469340253057939
2006|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.429021887302958|0.787587308874932|0.92449844566513|-2.16204167319796|-0.0381198453397897|0.770275055376347|1.23692420008801|-1.71504981826189|0|0|0|1|1|0.517837878205373|0.525145018744462|0.813179923143824|0.546635369021362
2007|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.426318132831923|0.796805970620885|0.939860286527739|-2.14364990718177|0.0541731028408558|0.773427269786644|1.34194878361483|-1.64376208992313|0|0|0|0|0|-0.429021887302958|0.787587308874932|-0.0381198453397897|0.770275055376347
2008|221|"Rebels"|"intra"|"Myanmar"|0|0|0|3|-0.435581965913326|0.781736882158958|0.92118430901935|-2.0906232165335|0.105677797063673|0.744242000359385|1.36515929956722|-1.52928258797186|0|0|0|0|0|-0.426318132831923|0.796805970620885|0.0541731028408558|0.773427269786644
